35569358,"AM010920"
35669311,"AM010921"
29411531,"AM010922"
19228686,"AM010923"
12517044,"AM010924"
35904494,"AM010925"
30365582,"AM010926"
35981321,"AM010927"
35968722,"AM010928"
24158897,"AM010929"
15238605,"AM010930"
32087376,"AM010931"
18106822,"AM010932"
36078855,"AM010933"
30044809,"AM010934"
36208788,"AM010935"
36244777,"AM010936"
35094955,"AM010937"
35874555,"AM010938"
22701930,"AM010939"
24904021,"AM010940"
36350571,"AM010941"
26809139,"AM010942"
28987972,"AM010943"
36214372,"AM010944"
20224925,"AM010945"
36379426,"AM010946"
36485345,"AM010947"
36408937,"AM010948"
36228908,"AM010949"
29462072,"AM010950"
36427387,"AM010951"
14079377,"AM010952"
36805831,"AM010953"
36875335,"AM010954"
36854718,"AM010955"
29240753,"AM010956"
17198501,"AM010957"
36925230,"AM010958"
11411345,"AM010959"
19228268,"AM010960"
32305290,"AM010961"
37109295,"AM010962"
37293842,"AM010963"
32974432,"AM010964"
37360076,"AM010965"
37428073,"AM010966"
28481784,"AM010967"
27435430,"AM010968"
37431219,"AM010969"
37366106,"AM010970"
36433003,"AM010971"
37590149,"AM010972"
37225630,"AM010973"
37581169,"AM010974"
14600098,"AM010975"
37777528,"AM010976"
37827865,"AM010977"
16393637,"AM010978"
11845359,"AM010979"
26531739,"AM010980"
36126963,"AM010981"
16475320,"AM010982"
23469671,"AM010983"
35833042,"AM010984"
38097720,"AM010985"
38059160,"AM010986"
37964593,"AM010987"
26296221,"AM010988"
22997995,"AM010989"
11591126,"AM010990"
37919074,"AM010991"
36410644,"AM010992"
38223574,"AM010993"
14510296,"AM010994"
12850587,"AM010995"
19342241,"AM010996"
38555233,"AM010997"
29442186,"AM010998"
38757116,"AM010999"
38800180,"AM011000"
10576605,"AM011001"
10588040,"AM011002"
10597835,"AM011003"
10688229,"AM011004"
10694387,"AM011005"
10777631,"AM011006"
10810019,"AM011007"
10878433,"AM011008"
11042415,"AM011009"
11135184,"AM011010"
11142005,"AM011011"
11281063,"AM011012"
11309372,"AM011013"
11414173,"AM011014"
11507657,"AM011015"
11535289,"AM011016"
11544889,"AM011017"
11556572,"AM011018"
11746933,"AM011019"
11750932,"AM011020"
11839943,"AM011021"
11912158,"AM011022"
11954051,"AM011023"
12043822,"AM011024"
12070831,"AM011025"
12143809,"AM011026"
12222175,"AM011027"
12230479,"AM011028"
12379064,"AM011029"
12398421,"AM011030"
12424166,"AM011031"
12555356,"AM011032"
12616028,"AM011033"
12691764,"AM011034"
12696327,"AM011035"
12742732,"AM011036"
12896893,"AM011037"
12977660,"AM011038"
13074797,"AM011039"
13088253,"AM011040"
13097822,"AM011041"
13101644,"AM011042"
13138639,"AM011043"
13138994,"AM011044"
13151889,"AM011045"
13230984,"AM011046"
13253785,"AM011047"
13386762,"AM011048"
13432379,"AM011049"
13472625,"AM011050"
13508827,"AM011051"
13614467,"AM011052"
13619710,"AM011053"
13662202,"AM011054"
13740979,"AM011055"
13761224,"AM011056"
13771416,"AM011057"
13794907,"AM011058"
13829276,"AM011059"
13919124,"AM011060"
13926850,"AM011061"
13947662,"AM011062"
14029752,"AM011063"
14058356,"AM011064"
14148545,"AM011065"
14308671,"AM011066"
14316418,"AM011067"
14319710,"AM011068"
14371390,"AM011069"
14446751,"AM011070"
14478183,"AM011071"
14489385,"AM011072"
14639159,"AM011073"
14709041,"AM011074"
14784895,"AM011075"
14796968,"AM011076"
14867257,"AM011077"
14893876,"AM011078"
14899292,"AM011079"
14965687,"AM011080"
14967544,"AM011081"
15010489,"AM011082"
15023029,"AM011083"
15065249,"AM011084"
15227218,"AM011085"
15338187,"AM011086"
15424855,"AM011087"
15501240,"AM011088"
15510383,"AM011089"
15526984,"AM011090"
15694483,"AM011091"
15811598,"AM011092"
15832401,"AM011093"
15867849,"AM011094"
15871538,"AM011095"
15956181,"AM011096"
16001945,"AM011097"
16075768,"AM011098"
16081787,"AM011099"
16090774,"AM011100"
16132786,"AM011101"
16133013,"AM011102"
16236493,"AM011103"
16277418,"AM011104"
16296642,"AM011105"
16335996,"AM011106"
16416802,"AM011107"
16472251,"AM011108"
16500930,"AM011109"
16538935,"AM011110"
16556902,"AM011111"
16580347,"AM011112"
16622450,"AM011113"
16711569,"AM011114"
16733886,"AM011115"
16886742,"AM011116"
16954513,"AM011117"
16989968,"AM011118"
17050267,"AM011119"
17162829,"AM011120"
17263931,"AM011121"
17296188,"AM011122"
17345972,"AM011123"
17393616,"AM011124"
17428310,"AM011125"
17484062,"AM011126"
17504168,"AM011127"
17577382,"AM011128"
17631666,"AM011129"
17750808,"AM011130"
17830177,"AM011131"
17964467,"AM011132"
18120099,"AM011133"
18164114,"AM011134"
18167997,"AM011135"
18231766,"AM011136"
18236499,"AM011137"
18750630,"AM011138"
18812228,"AM011139"
18982963,"AM011140"
18990483,"AM011141"
18990825,"AM011142"
19068101,"AM011143"
19075680,"AM011144"
19134990,"AM011145"
19200640,"AM011146"
19576169,"AM011147"
19725310,"AM011148"
19788366,"AM011149"
19824192,"AM011150"
19936266,"AM011151"
19942711,"AM011152"
20005294,"AM011153"
20193317,"AM011154"
20488806,"AM011155"
20564779,"AM011156"
20701578,"AM011157"
20777025,"AM011158"
20870575,"AM011159"
20930105,"AM011160"
20941004,"AM011161"
21045233,"AM011162"
21117152,"AM011163"
21122433,"AM011164"
21152357,"AM011165"
21175590,"AM011166"
21254734,"AM011167"
21320220,"AM011168"
21320491,"AM011169"
21353453,"AM011170"
21392496,"AM011171"
21456174,"AM011172"
21532674,"AM011173"
21671841,"AM011174"
21734487,"AM011175"
21860317,"AM011176"
21997543,"AM011177"
22054766,"AM011178"
22161741,"AM011179"
22179704,"AM011180"
22234353,"AM011181"
22276496,"AM011182"
22281429,"AM011183"
22366870,"AM011184"
22422718,"AM011185"
22444648,"AM011186"
22575869,"AM011187"
22638917,"AM011188"
22751719,"AM011189"
22816988,"AM011190"
23043226,"AM011191"
23136623,"AM011192"
23200036,"AM011193"
23393844,"AM011194"
23410756,"AM011195"
23506594,"AM011196"
23535080,"AM011197"
23552472,"AM011198"
23578443,"AM011199"
23585489,"AM011200"
23616174,"AM011201"
23654260,"AM011202"
23679276,"AM011203"
23687006,"AM011204"
23693878,"AM011205"
23706680,"AM011206"
23709177,"AM011207"
23721038,"AM011208"
23740882,"AM011209"
23742446,"AM011210"
23784471,"AM011211"
23810534,"AM011212"
23814752,"AM011213"
23832224,"AM011214"
23846906,"AM011215"
23876611,"AM011216"
23877032,"AM011217"
23881055,"AM011218"
23895333,"AM011219"
23908114,"AM011220"
23937686,"AM011221"
23938254,"AM011222"
23955963,"AM011223"
23956308,"AM011224"
23959592,"AM011225"
23961665,"AM011226"
23970652,"AM011227"
23993903,"AM011228"
23998371,"AM011229"
24020233,"AM011230"
24027140,"AM011231"
24028460,"AM011232"
24030379,"AM011233"
24043351,"AM011234"
24065902,"AM011235"
24078294,"AM011236"
24087399,"AM011237"
24122463,"AM011238"
24167428,"AM011239"
24167675,"AM011240"
24174185,"AM011241"
24176369,"AM011242"
24180560,"AM011243"
24200596,"AM011244"
24254531,"AM011245"
24257129,"AM011246"
24289614,"AM011247"
24293264,"AM011248"
24303147,"AM011249"
24312088,"AM011250"
24317432,"AM011251"
24318644,"AM011252"
24354215,"AM011253"
24364957,"AM011254"
24368346,"AM011255"
24381077,"AM011256"
24414364,"AM011257"
24418366,"AM011258"
24422839,"AM011259"
24426590,"AM011260"
24428983,"AM011261"
24428990,"AM011262"
24465836,"AM011263"
24478522,"AM011264"
24491727,"AM011265"
24532394,"AM011266"
24534523,"AM011267"
24542656,"AM011268"
24545910,"AM011269"
24547358,"AM011270"
24574019,"AM011271"
24604097,"AM011272"
